time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
21677.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21678.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21679.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21680.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21681.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21682.0,-4e-05,-0.00011,0.00024,0.00013,-7e-05,-6e-05,-2e-05,-2e-05,5.0
21683.0,3e-05,-0.0002,-0.00044,-0.00105,-0.00068,-0.00052,-6e-05,3e-05,5.0
21684.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21685.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21686.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21689.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21690.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21691.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21692.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21693.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21694.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21695.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21696.0,0.0,-0.00018,-0.0004,-0.00049,-0.00068,-3e-05,1e-05,-3e-05,5.0
21697.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21698.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21699.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21700.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21701.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21702.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21703.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21704.0,-7e-05,-0.00016,-0.00022,4e-05,0.00035,0.00012,1e-05,-1e-05,5.0
21705.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21706.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21707.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21708.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21709.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21710.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21711.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21712.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21714.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21715.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21716.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21717.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21718.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21719.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21720.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21721.0,0.0,5e-05,-7e-05,-0.00014,8e-05,2e-05,0.0,-2e-05,5.0
21722.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21723.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21724.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21725.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21726.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21727.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21728.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21729.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21730.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21731.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21732.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21733.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21734.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21735.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21736.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21740.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21741.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21742.0,-7e-05,-0.00015,-0.0004,-0.00039,-0.00024,-0.00029,-9e-05,-7e-05,5.0
21743.0,-4e-05,-2e-05,-7e-05,0.00015,0.00021,0.00035,9e-05,1e-05,5.0
21744.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21745.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21746.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21747.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21748.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21749.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21750.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21751.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21752.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21753.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21754.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21755.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21756.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21757.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21758.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21759.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21760.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21761.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21762.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21763.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21764.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21765.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21766.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21767.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21768.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21769.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21770.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21771.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21772.0,1e-05,5e-05,0.0002,0.00015,0.00024,-4e-05,2e-05,1e-05,5.0
21773.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21774.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21775.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21776.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21777.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21778.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21779.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21780.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21781.0,9e-05,0.00021,0.0002,0.00031,-0.00041,-2e-05,9e-05,9e-05,5.0
21782.0,1e-05,0.0001,0.00022,1e-05,9e-05,8e-05,-8e-05,-5e-05,5.0
21783.0,-3e-05,0.00017,0.00016,-0.0003,-0.00051,-0.00028,-0.0002,-0.0001,5.0
21784.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21785.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21786.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21790.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21791.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21792.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21793.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21794.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21795.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21796.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21797.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21798.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21799.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21800.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21801.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21802.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21803.0,7e-05,0.00013,0.00016,0.00034,0.00052,0.0003,0.00016,0.00011,5.0
21804.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21805.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21806.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21807.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21808.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21809.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21810.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21811.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21812.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21813.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21814.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21815.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21816.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21817.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21818.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21819.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21820.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21821.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21822.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21823.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21824.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21825.0,-0.0001,-0.00011,-0.00022,-0.00039,-0.00027,-0.0003,-0.00015,-0.00011,5.0
21826.0,4e-05,0.00012,0.00023,0.00012,-6e-05,-2e-05,0.0,4e-05,5.0
21827.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21828.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21829.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21830.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21831.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21832.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21833.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21834.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21835.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21836.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21839.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21840.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21841.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21842.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21843.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21844.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21845.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21846.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21847.0,-6e-05,-4e-05,0.00015,1e-05,-3e-05,6e-05,-2e-05,-4e-05,5.0
21848.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21849.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21850.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21851.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21852.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21854.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21855.0,6e-05,0.00024,0.00014,5e-05,1e-05,6e-05,0.0,1e-05,5.0
21856.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21857.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21858.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21859.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21860.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21861.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21862.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21863.0,-4e-05,-0.00026,-0.00045,-0.00047,-0.00056,-0.00031,-0.00012,-5e-05,5.0
21864.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21865.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21866.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21867.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21868.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21869.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21870.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21871.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21872.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21873.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21874.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21875.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21876.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21877.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21878.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21879.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21880.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21881.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21882.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21883.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21884.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21885.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21886.0,-2e-05,1e-05,2e-05,2e-05,1e-05,-2e-05,-5e-05,-2e-05,5.0
21889.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21890.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21891.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21892.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21893.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21894.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21895.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21896.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21897.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21898.0,1e-05,0.00013,0.0003,0.00071,0.0003,4e-05,4e-05,2e-05,5.0
21900.0,8e-05,0.00026,0.00033,0.00063,0.0007,0.00064,0.0003,0.00015,5.0
21901.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21902.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21903.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21904.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21905.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21906.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21907.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21908.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21909.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21910.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21911.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21912.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21913.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21914.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21915.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21916.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21917.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
21918.0,0.0,0.0,-0.00012,-0.00014,-4e-05,0.00016,7e-05,2e-05,5.0
