time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
52421.0,9e-05,0.00017,0.00028,0.0004,0.00023,6e-05,7e-05,8e-05,5.0
52422.0,9e-05,0.00017,0.00028,0.0004,0.00023,6e-05,7e-05,8e-05,5.0
52424.0,9e-05,0.00017,0.00028,0.0004,0.00023,6e-05,7e-05,8e-05,5.0
52425.0,9e-05,0.00017,0.00028,0.0004,0.00023,6e-05,7e-05,8e-05,5.0
52426.0,9e-05,0.00017,0.00028,0.0004,0.00023,6e-05,7e-05,8e-05,5.0
52427.0,-0.00013,-0.00031,-0.00038,0.0001,0.00014,-9e-05,-0.0001,-7e-05,5.0
52428.0,-0.00013,-0.00031,-0.00038,0.0001,0.00014,-9e-05,-0.0001,-7e-05,5.0
52429.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52430.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52431.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52432.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52433.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52434.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52435.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52436.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52439.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52440.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52441.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52442.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52443.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52444.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52445.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52446.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52447.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52448.0,2e-05,-0.00017,-0.00014,-0.0004,-0.00047,-0.00012,-3e-05,-2e-05,5.0
52449.0,4e-05,0.0001,8e-05,7e-05,8e-05,8e-05,0.0,1e-05,5.0
52450.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52451.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52452.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52454.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52455.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52456.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52457.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52458.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52459.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52460.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52461.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52462.0,-1e-05,0.0,-0.00011,0.00013,0.00021,0.00024,7e-05,2e-05,5.0
52463.0,-6e-05,-9e-05,-0.00013,0.00015,0.00021,-7e-05,-5e-05,-6e-05,5.0
52464.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52465.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52466.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52467.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52468.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52469.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52470.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52471.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52472.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52473.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52474.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52475.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52476.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52477.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52478.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52479.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52480.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52481.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52482.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52483.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52484.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52485.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52486.0,2e-05,0.00012,1e-05,-4e-05,8e-05,0.0,3e-05,1e-05,5.0
52489.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52490.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52491.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52492.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52493.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52494.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52495.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52496.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52497.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52498.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52499.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52500.0,-5e-05,-0.0001,-5e-05,-0.00026,3e-05,8e-05,1e-05,-3e-05,5.0
52501.0,1e-05,0.00011,0.00018,-5e-05,-4e-05,4e-05,5e-05,0.0,5.0
52502.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52504.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52505.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52506.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52507.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52508.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52509.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52510.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52511.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52512.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52513.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52514.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52515.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52516.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52517.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52518.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52519.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52520.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52522.0,-9e-05,-0.0002,-0.00034,-0.00037,-0.00046,-0.00023,-0.00012,-7e-05,5.0
52523.0,3e-05,1e-05,-1e-05,0.00043,0.00044,0.00023,5e-05,2e-05,5.0
52524.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52525.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52526.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52527.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52528.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52529.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52530.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52531.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52532.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52533.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
52534.0,-5e-05,-1e-05,0.0,-0.00014,-0.00011,-0.00017,-0.00011,-6e-05,5.0
