time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
27040.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27041.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27042.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27043.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27044.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27045.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27046.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27047.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27048.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27049.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27050.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27051.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27052.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27053.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27054.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27055.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27056.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27057.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27058.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27059.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27060.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27061.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27062.0,0.00012,0.0001,0.0,0.0,-4e-05,-0.00026,-0.00026,0.00027,6.0
27063.0,8e-05,3e-05,-4e-05,-4e-05,-6e-05,-7e-05,-6e-05,0.0,6.0
27064.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27065.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27066.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27067.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27068.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27069.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27070.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27071.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27072.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27073.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27074.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27075.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27076.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27077.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27078.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27079.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27080.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27081.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27082.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27083.0,-0.00027,-0.00015,-2e-05,2e-05,0.0001,0.00015,-0.00011,1e-05,6.0
27084.0,0.00015,7e-05,0.0,-1e-05,-1e-05,-2e-05,3e-05,-6e-05,6.0
27085.0,7e-05,0.0,-6e-05,-6e-05,0.0,8e-05,1e-05,0.00017,6.0
27086.0,1e-05,8e-05,9e-05,0.00012,0.0002,0.00028,9e-05,-1e-05,6.0
27089.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27090.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27091.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27092.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27093.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27094.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27095.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27096.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27097.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27098.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27099.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27100.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27101.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27102.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27103.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27104.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27105.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27106.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27107.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27108.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27109.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27110.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27111.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27112.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27113.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27114.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27115.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27116.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27117.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27118.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27119.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27120.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27121.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27122.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27123.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27124.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27125.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27126.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27127.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27128.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27129.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27130.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27131.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27132.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27133.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27134.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27135.0,5e-05,-1e-05,-5e-05,-1e-05,4e-05,0.0,-4e-05,0.00025,6.0
27136.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27139.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27140.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27141.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27142.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27143.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27144.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27145.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27146.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27147.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27148.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27149.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27150.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27151.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27152.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27153.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27154.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27155.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27156.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27157.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27158.0,3e-05,-6e-05,-0.0001,-7e-05,-3e-05,3e-05,0.00011,6e-05,6.0
27159.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27160.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27161.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27162.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27163.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27164.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27165.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27166.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27167.0,-0.00016,-7e-05,-7e-05,-8e-05,-0.00016,-0.00016,-0.00023,-2e-05,6.0
27168.0,0.00044,0.00011,-9e-05,-0.0001,-0.00012,-5e-05,3e-05,0.0006,6.0
27169.0,-0.00014,5e-05,5e-05,8e-05,6e-05,1e-05,-3e-05,-0.00046,6.0
27170.0,-0.00014,5e-05,5e-05,8e-05,6e-05,1e-05,-3e-05,-0.00046,6.0
27171.0,-0.00014,5e-05,5e-05,8e-05,6e-05,1e-05,-3e-05,-0.00046,6.0
27172.0,0.00036,0.00018,-7e-05,-5e-05,0.00011,0.00023,0.00019,0.00012,6.0
27173.0,-6e-05,2e-05,0.0,3e-05,1e-05,3e-05,-0.00022,-0.00027,6.0
27174.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27175.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27176.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27177.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27178.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27179.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27180.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27181.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27182.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27183.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27184.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27185.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27186.0,-4e-05,3e-05,-2e-05,-4e-05,-6e-05,-0.00015,3e-05,1e-05,6.0
27189.0,0.00015,-5e-05,-4e-05,-4e-05,-1e-05,0.00011,-3e-05,0.00019,6.0
27190.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27191.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27192.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27193.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27194.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27195.0,0.0002,0.0001,3e-05,-3e-05,5e-05,0.00012,0.00026,-0.00023,6.0
27196.0,-0.00015,1e-05,-8e-05,0.0,1e-05,3e-05,7e-05,0.00018,6.0
27197.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27198.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27199.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27200.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27201.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27202.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27203.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27204.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27205.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27206.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27207.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27208.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27209.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27210.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27211.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27212.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27213.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27214.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27215.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27216.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27217.0,-0.00022,-7e-05,-7e-05,-2e-05,-1e-05,1e-05,-0.00016,-6e-05,6.0
27218.0,3e-05,-2e-05,-4e-05,-2e-05,-4e-05,3e-05,9e-05,0.00012,6.0
27219.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27220.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27221.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27222.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27223.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27224.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27225.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27226.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27227.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27228.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27229.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
27230.0,-0.00014,-0.0001,0.0,-3e-05,-5e-05,-8e-05,-0.00028,-0.00015,6.0
