time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
31558.0,-2e-05,-6e-05,-0.00011,-5e-05,0.0,-3e-05,-3e-05,-2e-05,1.0
31559.0,-2e-05,-6e-05,-0.00011,-5e-05,0.0,-3e-05,-3e-05,-2e-05,1.0
31560.0,-2e-05,-6e-05,-0.00011,-5e-05,0.0,-3e-05,-3e-05,-2e-05,1.0
31561.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31562.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31563.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31564.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31565.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31566.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31567.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31568.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31569.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31570.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31571.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31572.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31573.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31574.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31575.0,-1e-05,4e-05,6e-05,1e-05,-1e-05,-1e-05,0.0,-1e-05,1.0
31576.0,-1e-05,-2e-05,-3e-05,1e-05,1e-05,-1e-05,-1e-05,0.0,1.0
31577.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31578.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31579.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31580.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31581.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31582.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31583.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31584.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31585.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31586.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31589.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31590.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31591.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31592.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31593.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31594.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31595.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31596.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31597.0,-1e-05,0.0,1e-05,-1e-05,-1e-05,0.0,-1e-05,-3e-05,1.0
31598.0,-2e-05,-1e-05,-7e-05,-5e-05,0.0,0.0,-3e-05,-2e-05,1.0
31599.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31600.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31601.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31602.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31603.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31604.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31605.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31606.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31607.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31608.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31609.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31610.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31611.0,0.0,-1e-05,3e-05,2e-05,1e-05,-2e-05,0.0,-1e-05,1.0
31612.0,1e-05,2e-05,3e-05,2e-05,-2e-05,-1e-05,0.0,0.0,1.0
31614.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31615.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31616.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31617.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31618.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31619.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31620.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31621.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31622.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31623.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31624.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31625.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31626.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31627.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31628.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31629.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31630.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31631.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31632.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31633.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31634.0,-2e-05,-3e-05,1e-05,-4e-05,-1e-05,-1e-05,-1e-05,-2e-05,1.0
31635.0,-1e-05,-3e-05,-3e-05,-5e-05,-2e-05,-1e-05,0.0,1e-05,1.0
31636.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31639.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31640.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31641.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31642.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31643.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31644.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31645.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31646.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31647.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31648.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31649.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31650.0,1e-05,5e-05,0.0,3e-05,-1e-05,0.0,-1e-05,0.0,1.0
31652.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31653.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31654.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31655.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31656.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31657.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31658.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31659.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31660.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31661.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31662.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31663.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31664.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31665.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31666.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31667.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31668.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31669.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31670.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31671.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31672.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31673.0,-1e-05,1e-05,1e-05,1e-05,0.0,0.0,-2e-05,-2e-05,1.0
31674.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31675.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31676.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31677.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31678.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31679.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31680.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31681.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31682.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31683.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31684.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31685.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31686.0,-1e-05,-1e-05,-2e-05,1e-05,0.0,0.0,-1e-05,-2e-05,1.0
31689.0,-1e-05,0.0,4e-05,4e-05,-1e-05,1e-05,0.0,-1e-05,1.0
31690.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31691.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31692.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31693.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31694.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31695.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31696.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31697.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31698.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31699.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31700.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31701.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31703.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31704.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31705.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31706.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31707.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31708.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31709.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31710.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31711.0,-2e-05,0.0,1e-05,-2e-05,-2e-05,-2e-05,-1e-05,1e-05,1.0
31712.0,0.0,-1e-05,-1e-05,0.0,1e-05,-1e-05,-2e-05,-3e-05,1.0
31713.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31714.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31715.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31716.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31717.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31718.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31719.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31720.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31721.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31722.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31723.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31724.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31725.0,-2e-05,-4e-05,-0.0001,-4e-05,-4e-05,0.0,0.0,-2e-05,1.0
31726.0,-1e-05,1e-05,3e-05,1e-05,0.0,-2e-05,-2e-05,0.0,1.0
31727.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31728.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31729.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31730.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31731.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31732.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31733.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31734.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31735.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31736.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31739.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31740.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31741.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31742.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31743.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31744.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31745.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31746.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31747.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31748.0,0.0,0.0,-5e-05,-2e-05,-2e-05,-1e-05,1e-05,-2e-05,1.0
31749.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31750.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31751.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31752.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31753.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31754.0,-2e-05,-4e-05,-4e-05,-2e-05,0.0,-2e-05,-1e-05,-1e-05,1.0
31755.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31756.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31757.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31758.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31759.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31760.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31761.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31762.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31763.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31764.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31765.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31766.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31767.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31768.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31769.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31770.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31771.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31772.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31773.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31774.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31775.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31776.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31777.0,0.0,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,1e-05,1.0
31778.0,-2e-05,-4e-05,2e-05,-2e-05,-3e-05,-1e-05,0.0,0.0,1.0
31779.0,-1e-05,-4e-05,2e-05,-1e-05,0.0,-1e-05,-3e-05,0.0,1.0
31780.0,-1e-05,-4e-05,2e-05,-1e-05,0.0,-1e-05,-3e-05,0.0,1.0
31781.0,-1e-05,-4e-05,2e-05,-1e-05,0.0,-1e-05,-3e-05,0.0,1.0
31783.0,-1e-05,-4e-05,2e-05,-1e-05,0.0,-1e-05,-3e-05,0.0,1.0
31784.0,-1e-05,-4e-05,2e-05,-1e-05,0.0,-1e-05,-3e-05,0.0,1.0
31785.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31786.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31788.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31790.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31791.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31792.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31793.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31794.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31795.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
31796.0,0.0,-2e-05,4e-05,1e-05,-2e-05,0.0,-1e-05,0.0,1.0
